setName,cardNumber,cardName,t,price,price_lag1,log_price,log_return,roll_mean_3,roll_std_3,momentum_since_start,target_next_log_return
Battle Styles,171,Corviknight VMAX,4,10.53,10.22,2.354228326145884,0.02988174137032562,10.426666666666666,0.17897858344877482,0.2330210772833724,0.0400239553739854
Battle Styles,171,Corviknight VMAX,5,10.96,10.53,2.3942522815198695,0.0400239553739854,10.57,0.371618083521237,0.28337236533957866,-0.013780649868752715
Battle Styles,171,Corviknight VMAX,6,10.81,10.96,2.3804716316511167,-0.013780649868752715,10.766666666666667,0.21825062046493796,0.2658079625292742,0.05751809834913191
Battle Styles,171,Corviknight VMAX,7,11.45,10.81,2.4379897300002487,0.05751809834913191,11.073333333333332,0.3347138081007848,0.34074941451990637,0.020744045483728435
Battle Styles,171,Corviknight VMAX,8,11.69,11.45,2.458733775483977,0.020744045483728435,11.316666666666668,0.4548992562461811,0.3688524590163935,-0.015517552750185626
Battle Styles,171,Corviknight VMAX,9,11.51,11.69,2.4432162227337915,-0.015517552750185626,11.549999999999999,0.12489995996795099,0.3477751756440282,0.11090549607568168
Battle Styles,171,Corviknight VMAX,10,12.86,11.51,2.554121718809473,0.11090549607568168,12.020000000000001,0.7330075033722325,0.5058548009367683,0.021539294246991414
Battle Styles,171,Corviknight VMAX,11,13.14,12.86,2.5756610130564646,0.021539294246991414,12.503333333333332,0.8715694655811002,0.53864168618267,-0.0660617506780925
Battle Styles,171,Corviknight VMAX,12,12.3,13.14,2.509599262378372,-0.0660617506780925,12.766666666666667,0.4277070648625319,0.4402810304449651,
Battle Styles,172,Bruno,0,5.5,,1.7047480922384253,,5.5,,0.0,-0.014652276786870422
Battle Styles,172,Bruno,1,5.42,5.5,1.6900958154515549,-0.014652276786870422,5.46,0.05656854249492385,-0.014545454545454558,0.0018433184942892034
Battle Styles,172,Bruno,2,5.43,5.42,1.691939133945844,0.0018433184942892034,5.45,0.04358898943540688,-0.01272727272727278,-0.04906644542550631
Battle Styles,172,Bruno,3,5.17,5.43,1.6428726885203377,-0.04906644542550631,5.34,0.14730919862656305,-0.06000000000000001,0.030478549657415366
Battle Styles,172,Bruno,4,5.33,5.17,1.673351238177753,0.030478549657415366,5.31,0.13114877048604107,-0.030909090909090896,-0.10265415406008338
Battle Styles,172,Bruno,5,4.81,5.33,1.5706970841176697,-0.10265415406008338,5.103333333333333,0.2663331247391771,-0.1254545454545455,-0.012552466071119817
Battle Styles,172,Bruno,6,4.75,4.81,1.55814461804655,-0.012552466071119817,4.963333333333334,0.3189566323708196,-0.13636363636363635,0.03922071315328135
Battle Styles,172,Bruno,7,4.94,4.75,1.5973653311998313,0.03922071315328135,4.833333333333333,0.0971253485622288,-0.10181818181818175,0.0703414893582448
Battle Styles,172,Bruno,8,5.3,4.94,1.667706820558076,0.0703414893582448,4.996666666666667,0.27934447074057894,-0.0363636363636364,-0.0463403372587019
Battle Styles,172,Bruno,9,5.06,5.3,1.6213664832993742,-0.0463403372587019,5.1000000000000005,0.18330302779823548,-0.08000000000000007,0.13303719938491199
Battle Styles,172,Bruno,10,5.78,5.06,1.7544036826842861,0.13303719938491199,5.38,0.3666060555964678,0.05090909090909095,-0.0460258223952823
Battle Styles,172,Bruno,11,5.52,5.78,1.7083778602890038,-0.0460258223952823,5.453333333333333,0.36460023770334204,0.0036363636363635587,-0.012762251613851028
Battle Styles,172,Bruno,12,5.45,5.52,1.6956156086751528,-0.012762251613851028,5.583333333333333,0.17387735140993202,-0.00909090909090906,
Battle Styles,173,Cheryl,0,6.37,,1.851599469584072,,6.37,,0.0,0.06385147198653263
Battle Styles,173,Cheryl,1,6.79,6.37,1.9154509415706047,0.06385147198653263,6.58,0.2969848480983499,0.06593406593406592,-0.042111485350126765
Battle Styles,173,Cheryl,2,6.51,6.79,1.873339456220478,-0.042111485350126765,6.5566666666666675,0.21385353243127253,0.021978021978021928,-0.04396312342111619
Battle Styles,173,Cheryl,3,6.23,6.51,1.8293763327993617,-0.04396312342111619,6.510000000000001,0.2800000000000001,-0.021978021978021928,-0.04766719942480813
Battle Styles,173,Cheryl,4,5.94,6.23,1.7817091333745536,-0.04766719942480813,6.226666666666667,0.2850146195080768,-0.06750392464678175,0.09775591627260694
Battle Styles,173,Cheryl,5,6.55,5.94,1.8794650496471605,0.09775591627260694,6.239999999999999,0.30512292604784813,0.028257456828885356,-0.02629695229046214
Battle Styles,173,Cheryl,6,6.38,6.55,1.8531680973566984,-0.02629695229046214,6.29,0.3148015247739448,0.001569858712715822,0.024769068112408865
Battle Styles,173,Cheryl,7,6.54,6.38,1.8779371654691073,0.024769068112408865,6.489999999999999,0.09539392014169855,0.026687598116169532,-0.03580148891598545
Battle Styles,173,Cheryl,8,6.31,6.54,1.8421356765531218,-0.03580148891598545,6.41,0.11789826122551983,-0.00941915227629521,0.09804379779320649
Battle Styles,173,Cheryl,9,6.96,6.31,1.9401794743463283,0.09804379779320649,6.603333333333334,0.32959571194621756,0.09262166405023546,0.055880458394456545
Battle Styles,173,Cheryl,10,7.36,6.96,1.9960599327407849,0.055880458394456545,6.876666666666666,0.5299371031861557,0.15541601255886972,0.0013577734604603986
Battle Styles,173,Cheryl,11,7.37,7.36,1.9974177062012453,0.0013577734604603986,7.23,0.23388031127053088,0.15698587127158556,0.02941388520629329
Battle Styles,173,Cheryl,12,7.59,7.37,2.0268315914075385,0.02941388520629329,7.44,0.13000000000000075,0.19152276295133433,
Battle Styles,174,Korrina's Focus,0,5.88,,1.7715567619105355,,5.88,,0.0,-0.017153079226249313
Battle Styles,174,Korrina's Focus,1,5.78,5.88,1.7544036826842861,-0.017153079226249313,5.83,0.0707106781186545,-0.017006802721088374,-0.049655590445860875
Battle Styles,174,Korrina's Focus,2,5.5,5.78,1.7047480922384253,-0.049655590445860875,5.72,0.19697715603592195,-0.06462585034013604,-0.06964243305574702
Battle Styles,174,Korrina's Focus,3,5.13,5.5,1.6351056591826783,-0.06964243305574702,5.47,0.32603680773802185,-0.12755102040816327,0.04758271499101485
Battle Styles,174,Korrina's Focus,4,5.38,5.13,1.682688374173693,0.04758271499101485,5.336666666666666,0.18876793513023596,-0.08503401360544217,0.04007822356741042
Battle Styles,174,Korrina's Focus,5,5.6,5.38,1.7227665977411035,0.04007822356741042,5.37,0.23515952032609613,-0.047619047619047665,-0.034517504882713324
Battle Styles,174,Korrina's Focus,6,5.41,5.6,1.6882490928583902,-0.034517504882713324,5.463333333333334,0.11930353445448776,-0.07993197278911561,-0.026218730305119342
Battle Styles,174,Korrina's Focus,7,5.27,5.41,1.6620303625532709,-0.026218730305119342,5.426666666666667,0.1656301099840637,-0.10374149659863952,0.028065452898283993
Battle Styles,174,Korrina's Focus,8,5.42,5.27,1.6900958154515549,0.028065452898283993,5.366666666666667,0.08386497083605778,-0.07823129251700679,0.09999559667580327
Battle Styles,174,Korrina's Focus,9,5.99,5.42,1.7900914121273581,0.09999559667580327,5.56,0.379868398264452,0.018707482993197334,0.08784575334174916
Battle Styles,174,Korrina's Focus,10,6.54,5.99,1.8779371654691073,0.08784575334174916,5.983333333333333,0.5600297611139383,0.1122448979591837,-0.05986038792367876
Battle Styles,174,Korrina's Focus,11,6.16,6.54,1.8180767775454285,-0.05986038792367876,6.23,0.2816025568065782,0.047619047619047665,0.07503518594291392
Battle Styles,174,Korrina's Focus,12,6.64,6.16,1.8931119634883424,0.07503518594291392,6.446666666666666,0.25324559884297226,0.12925170068027209,
Battle Styles,175,Phoebe,0,6.96,,1.9401794743463283,,6.96,,0.0,0.026932882359588017
Battle Styles,175,Phoebe,1,7.15,6.96,1.9671123567059163,0.026932882359588017,7.055,0.13435028842544464,0.0272988505747127,0.01801850550267825
Battle Styles,175,Phoebe,2,7.28,7.15,1.9851308622085946,0.01801850550267825,7.13,0.1609347693943113,0.045977011494252915,-0.008275909303859796
Battle Styles,175,Phoebe,3,7.22,7.28,1.9768549529047348,-0.008275909303859796,7.216666666666666,0.06506407098647847,0.03735632183908043,-0.001386001607877052
Battle Styles,175,Phoebe,4,7.21,7.22,1.9754689512968577,-0.001386001607877052,7.236666666666667,0.0378593889720044,0.035919540229885055,0.05792865188157115
Battle Styles,175,Phoebe,5,7.64,7.21,2.033397603178429,0.05792865188157115,7.3566666666666665,0.24542480178933312,0.09770114942528732,0.007822725681209342
Battle Styles,175,Phoebe,6,7.7,7.64,2.0412203288596382,0.007822725681209342,7.516666666666667,0.2672701504720149,0.1063218390804598,-0.03704127168034921
Battle Styles,175,Phoebe,7,7.42,7.7,2.004179057179289,-0.03704127168034921,7.586666666666666,0.1474222959166406,0.0660919540229885,0.14990602749631243
Battle Styles,175,Phoebe,8,8.62,7.42,2.1540850846756014,0.14990602749631243,7.913333333333333,0.6278003929063224,0.23850574712643668,-0.04629906998662303
Battle Styles,175,Phoebe,9,8.23,8.62,2.1077860146889784,-0.04629906998662303,8.09,0.6121274377121154,0.18247126436781616,0.10706016399706053
Battle Styles,175,Phoebe,10,9.16,8.23,2.214846178686039,0.10706016399706053,8.67,0.4670117771534241,0.3160919540229885,-0.041231466988953525
Battle Styles,175,Phoebe,11,8.79,9.16,2.1736147116970854,-0.041231466988953525,8.726666666666667,0.46822359331128616,0.2629310344827585,-0.014899989122741708
Battle Styles,175,Phoebe,12,8.66,8.79,2.1587147225743437,-0.014899989122741708,8.87,0.25942243542145604,0.24425287356321843,
Battle Styles,176,Rapid Strike Style Mustard,0,4.05,,1.3987168811184478,,4.05,,0.0,-0.025001302205417186
Battle Styles,176,Rapid Strike Style Mustard,1,3.95,4.05,1.3737155789130306,-0.025001302205417186,4.0,0.0707106781186545,-0.02469135802469127,-0.08173189726438124
Battle Styles,176,Rapid Strike Style Mustard,2,3.64,3.95,1.2919836816486494,-0.08173189726438124,3.8800000000000003,0.21377558326431934,-0.1012345679012345,-0.03922071315328135
Battle Styles,176,Rapid Strike Style Mustard,3,3.5,3.64,1.252762968495368,-0.03922071315328135,3.6966666666666668,0.23028967265887823,-0.13580246913580243,-0.03488725900044076
Battle Styles,176,Rapid Strike Style Mustard,4,3.38,3.5,1.2178757094949273,-0.03488725900044076,3.5066666666666664,0.13012814197295425,-0.16543209876543208,0.054689886296620305
Battle Styles,176,Rapid Strike Style Mustard,5,3.57,3.38,1.2725655957915476,0.054689886296620305,3.483333333333333,0.09609023536933041,-0.11851851851851852,0.03846628082779624
Battle Styles,176,Rapid Strike Style Mustard,6,3.71,3.57,1.3110318766193438,0.03846628082779624,3.5533333333333332,0.16563010998406455,-0.08395061728395059,0.037041271680348986
Battle Styles,176,Rapid Strike Style Mustard,7,3.85,3.71,1.3480731482996928,0.037041271680348986,3.7100000000000004,0.14000000000000015,-0.04938271604938265,-0.06992094579950536
Battle Styles,176,Rapid Strike Style Mustard,8,3.59,3.85,1.2781522025001875,-0.06992094579950536,3.716666666666667,0.13012814197295441,-0.11358024691358025,0.05157180713130871
Battle Styles,176,Rapid Strike Style Mustard,9,3.78,3.59,1.3297240096314962,0.05157180713130871,3.7399999999999998,0.1345362404707372,-0.06666666666666668,0.07882096042321418
Battle Styles,176,Rapid Strike Style Mustard,10,4.09,3.78,1.4085449700547104,0.07882096042321418,3.8200000000000003,0.25238858928247904,0.009876543209876552,-0.07091578091610073
Battle Styles,176,Rapid Strike Style Mustard,11,3.81,4.09,1.3376291891386096,-0.07091578091610073,3.893333333333333,0.1709775813764281,-0.059259259259259206,-0.0026281224062696396
Battle Styles,176,Rapid Strike Style Mustard,12,3.8,3.81,1.33500106673234,-0.0026281224062696396,3.9,0.16462077633154246,-0.0617283950617284,
Battle Styles,177,Single Strike Style Mustard,0,4.13,,1.4182774069729414,,4.13,,0.0,0.01918524072134864
Battle Styles,177,Single Strike Style Mustard,1,4.21,4.13,1.43746264769429,0.01918524072134864,4.17,0.05656854249492385,0.01937046004842617,0.014151179546243009
Battle Styles,177,Single Strike Style Mustard,2,4.27,4.21,1.451613827240533,0.014151179546243009,4.203333333333333,0.07023769168568478,0.033898305084745686,-0.0023446669592539493
Battle Styles,177,Single Strike Style Mustard,3,4.26,4.27,1.449269160281279,-0.0023446669592539493,4.246666666666667,0.032145502536642605,0.03147699757869247,0.06365785177197747
Battle Styles,177,Single Strike Style Mustard,4,4.54,4.26,1.5129270120532565,0.06365785177197747,4.3566666666666665,0.15885003409925078,0.09927360774818406,-0.0778424867639338
Battle Styles,177,Single Strike Style Mustard,5,4.2,4.54,1.4350845252893227,-0.0778424867639338,4.333333333333333,0.1814754345175487,0.01694915254237295,-0.024097551579060683
Battle Styles,177,Single Strike Style Mustard,6,4.1,4.2,1.410986973710262,-0.024097551579060683,4.28,0.23065125189341565,-0.0072639225181598665,0.04062685353027096
Battle Styles,177,Single Strike Style Mustard,7,4.27,4.1,1.451613827240533,0.04062685353027096,4.19,0.08544003745317462,0.033898305084745686,-0.03091803940331017
Battle Styles,177,Single Strike Style Mustard,8,4.14,4.27,1.4206957878372228,-0.03091803940331017,4.169999999999999,0.08888194417315534,0.0024213075060532173,-0.01215081778251248
Battle Styles,177,Single Strike Style Mustard,9,4.09,4.14,1.4085449700547104,-0.01215081778251248,4.166666666666667,0.0929157324317752,-0.009685230024213084,0.1304704780828443
Battle Styles,177,Single Strike Style Mustard,10,4.66,4.09,1.5390154481375546,0.1304704780828443,4.296666666666667,0.31564748269760257,0.1283292978208233,-0.11831966030033181
Battle Styles,177,Single Strike Style Mustard,11,4.14,4.66,1.4206957878372228,-0.11831966030033181,4.296666666666666,0.31564748269760257,0.0024213075060532173,-0.09362078637730353
Battle Styles,177,Single Strike Style Mustard,12,3.77,4.14,1.3270750014599193,-0.09362078637730353,4.19,0.4471017781221632,-0.08716707021791764,
Battle Styles,178,Octillery,0,5.59,,1.7209792871670078,,5.59,,0.0,0.036878630385365874
Battle Styles,178,Octillery,1,5.8,5.59,1.7578579175523736,0.036878630385365874,5.695,0.14849242404917465,0.03756708407871198,-0.04767010201813027
Battle Styles,178,Octillery,2,5.53,5.8,1.7101878155342434,-0.04767010201813027,5.640000000000001,0.14177446878757818,-0.01073345259391764,0.03378098985746303
Battle Styles,178,Octillery,3,5.72,5.53,1.7439688053917064,0.03378098985746303,5.683333333333334,0.13868429375143107,0.023255813953488354,0.020761991448429162
Battle Styles,178,Octillery,4,5.84,5.72,1.7647307968401356,0.020761991448429162,5.696666666666666,0.1563116545025779,0.044722719141323794,-0.00515022597631587
Battle Styles,178,Octillery,5,5.81,5.84,1.7595805708638197,-0.00515022597631587,5.789999999999999,0.06244997998398484,0.0393559928443649,-0.05483247862539442
Battle Styles,178,Octillery,6,5.5,5.81,1.7047480922384253,-0.05483247862539442,5.716666666666666,0.18823743871327323,-0.01610017889087654,0.07358835665748908
Battle Styles,178,Octillery,7,5.92,5.5,1.7783364488959144,0.07358835665748908,5.743333333333333,0.21779194965226162,0.05903398926654742,0.029952322283351096
Battle Styles,178,Octillery,8,6.1,5.92,1.8082887711792655,0.029952322283351096,5.84,0.3078960863668128,0.0912343470483005,0.027487583465563903
Battle Styles,178,Octillery,9,6.27,6.1,1.8357763546448294,0.027487583465563903,6.096666666666667,0.17502380790433397,0.12164579606440067,0.014252022707201384
Battle Styles,178,Octillery,10,6.36,6.27,1.8500283773520307,0.014252022707201384,6.243333333333333,0.13203534880225481,0.13774597495527738,-0.0031496089028961727
Battle Styles,178,Octillery,11,6.34,6.36,1.8468787684491346,-0.0031496089028961727,6.323333333333333,0.047258156262520806,0.13416815742397137,-0.00950878796902721
Battle Styles,178,Octillery,12,6.28,6.34,1.8373699804801074,-0.00950878796902721,6.326666666666667,0.04163331998931626,0.12343470483005374,
Battle Styles,179,Houndoom,0,18.37,,2.9107188992270343,,18.37,,0.0,0.07344673795549106
Battle Styles,179,Houndoom,1,19.77,18.37,2.9841656371825254,0.07344673795549106,19.07,0.9899494936611655,0.07621121393576476,0.07875788591178878
Battle Styles,179,Houndoom,2,21.39,19.77,3.062923523094314,0.07875788591178878,19.843333333333334,1.5113349507416722,0.16439847577572125,0.0004673989334915696
Battle Styles,179,Houndoom,3,21.4,21.39,3.0633909220278057,0.0004673989334915696,20.85333333333333,0.9382075108062904,0.16494284158954803,0.03354323203515275
Battle Styles,179,Houndoom,4,22.13,21.4,3.0969341540629585,0.03354323203515275,21.64,0.4243819034784666,0.20468154599891114,-0.07261442365705495
Battle Styles,179,Houndoom,5,20.58,22.13,3.0243197304059035,-0.07261442365705495,21.37,0.7754353615872851,0.1203048448557429,0.05483415128715974
Battle Styles,179,Houndoom,6,21.74,20.58,3.0791538816930633,0.05483415128715974,21.48333333333333,0.8062464470205986,0.18345127925966234,-0.010171146399479802
Battle Styles,179,Houndoom,7,21.52,21.74,3.0689827352935835,-0.010171146399479802,21.28,0.6161168720299762,0.1714752313554708,0.048524595186328234
Battle Styles,179,Houndoom,8,22.59,21.52,3.1175073304799117,0.048524595186328234,21.95,0.5650663677834764,0.22972237343494822,0.022325287047836095
Battle Styles,179,Houndoom,9,23.1,22.59,3.139832617527748,0.022325287047836095,22.403333333333336,0.806370469036008,0.2574850299401198,0.1023690326439497
Battle Styles,179,Houndoom,10,25.59,23.1,3.2422016501716975,0.1023690326439497,23.76,1.6052102666006218,0.3930321175830157,0.010495723172013971
Battle Styles,179,Houndoom,11,25.86,25.59,3.2526973733437115,0.010495723172013971,24.849999999999998,1.5215452671544336,0.40772999455634173,0.057115446516591284
Battle Styles,179,Houndoom,12,27.38,25.86,3.3098128198603027,0.057115446516591284,26.276666666666667,0.9650043177796759,0.4904735982580293,
Battle Styles,180,Exp. Share,0,6.76,,1.9110228900548727,,6.76,,0.0,-0.2452046441846647
Battle Styles,180,Exp. Share,1,5.29,6.76,1.665818245870208,-0.2452046441846647,6.025,1.0394469683442251,-0.21745562130177512,-0.02488166637673661
Battle Styles,180,Exp. Share,2,5.16,5.29,1.6409365794934714,-0.02488166637673661,5.736666666666667,0.8886131516770015,-0.23668639053254434,0.01729149711006106
Battle Styles,180,Exp. Share,3,5.25,5.16,1.6582280766035324,0.01729149711006106,5.233333333333333,0.06658328118480768,-0.22337278106508873,-0.040821994520255256
Battle Styles,180,Exp. Share,4,5.04,5.25,1.6174060820832772,-0.040821994520255256,5.15,0.10535653752853745,-0.2544378698224852,0.015748356968139143
Battle Styles,180,Exp. Share,5,5.12,5.04,1.6331544390514163,0.015748356968139143,5.136666666666667,0.10598742063724113,-0.24260355029585795,-0.058307971386935
Battle Styles,180,Exp. Share,6,4.83,5.12,1.5748464676644813,-0.058307971386935,4.996666666666666,0.14977761292441527,-0.2855029585798816,-0.06633447382034152
Battle Styles,180,Exp. Share,7,4.52,4.83,1.5085119938441398,-0.06633447382034152,4.823333333333333,0.30005555041248044,-0.33136094674556216,-0.03374898473664101
Battle Styles,180,Exp. Share,8,4.37,4.52,1.4747630091074988,-0.03374898473664101,4.573333333333333,0.23459184413217996,-0.35355029585798814,-0.07358003549385761
Battle Styles,180,Exp. Share,9,4.06,4.37,1.4011829736136412,-0.07358003549385761,4.316666666666666,0.23459184413218143,-0.3994082840236687,-0.1599143845440083
Battle Styles,180,Exp. Share,10,3.46,4.06,1.2412685890696329,-0.1599143845440083,3.9633333333333334,0.4626373669877292,-0.4881656804733728,0.014347448408141394
Battle Styles,180,Exp. Share,11,3.51,3.46,1.2556160374777743,0.014347448408141394,3.6766666666666663,0.3329164059239792,-0.4807692307692308,-0.08623467792145734
Battle Styles,180,Exp. Share,12,3.22,3.51,1.169381359556317,-0.08623467792145734,3.3966666666666665,0.15502687938980367,-0.5236686390532544,
Battle Styles,181,Level Ball,0,6.99,,1.944480556245719,,6.99,,0.0,0.10192113135591696
Battle Styles,181,Level Ball,1,7.74,6.99,2.046401687601636,0.10192113135591696,7.365,0.5303300858899106,0.1072961373390558,-0.02883554963988777
Battle Styles,181,Level Ball,2,7.52,7.74,2.017566137961748,-0.02883554963988777,7.416666666666667,0.385529938310027,0.07582260371959934,0.450533393509871
Battle Styles,181,Level Ball,3,11.8,7.52,2.468099531471619,0.450533393509871,9.020000000000001,2.410062239860207,0.6881258941344779,-0.06115442315333075
Battle Styles,181,Level Ball,4,11.1,11.8,2.4069451083182885,-0.06115442315333075,10.139999999999999,2.29582229277442,0.5879828326180256,-0.35026055376106857
Battle Styles,181,Level Ball,5,7.82,11.1,2.05668455455722,-0.35026055376106857,10.24,2.124805873485856,0.11874105865522175,-0.15308560357362944
Battle Styles,181,Level Ball,6,6.71,7.82,1.9035989509835904,-0.15308560357362944,8.543333333333335,2.2826373635190773,-0.040057224606580864,-0.1457410334312168
Battle Styles,181,Level Ball,7,5.8,6.71,1.7578579175523736,-0.1457410334312168,6.776666666666666,1.0116488191726043,-0.17024320457796857,-0.04767010201813027
Battle Styles,181,Level Ball,8,5.53,5.8,1.7101878155342434,-0.04767010201813027,6.013333333333333,0.6182502190321673,-0.2088698140200286,0.3490510188280729
Battle Styles,181,Level Ball,9,7.84,5.53,2.0592388343623163,0.3490510188280729,6.39,1.2629726837901085,0.12160228898426317,-0.023226850609816108
Battle Styles,181,Level Ball,10,7.66,7.84,2.0360119837525,-0.023226850609816108,7.010000000000001,1.2848735346328797,0.09585121602288983,-0.033181544444504496
Battle Styles,181,Level Ball,11,7.41,7.66,2.0028304393079956,-0.033181544444504496,7.636666666666667,0.2159475244899182,0.06008583690987123,-0.03292478469646665
Battle Styles,181,Level Ball,12,7.17,7.41,1.969905654611529,-0.03292478469646665,7.413333333333333,0.24501700621247471,0.02575107296137335,
Battle Styles,182,Rapid Strike Energy,0,2.52,,0.9242589015233319,,2.52,,0.0,-0.007968169649176793
Battle Styles,182,Rapid Strike Energy,1,2.5,2.52,0.9162907318741551,-0.007968169649176793,2.51,0.014142135623730807,-0.007936507936507943,-0.15548490284039496
Battle Styles,182,Rapid Strike Energy,2,2.14,2.5,0.7608058290337602,-0.15548490284039496,2.3866666666666667,0.21385353243127242,-0.15079365079365076,-0.028437935320533514
Battle Styles,182,Rapid Strike Energy,3,2.08,2.14,0.7323678937132266,-0.028437935320533514,2.24,0.22715633383201095,-0.1746031746031746,-0.12805192685989708
Battle Styles,182,Rapid Strike Energy,4,1.83,2.08,0.6043159668533296,-0.12805192685989708,2.016666666666667,0.16441816606851412,-0.2738095238095238,0.09878154455978383
Battle Styles,182,Rapid Strike Energy,5,2.02,1.83,0.7030975114131134,0.09878154455978383,1.9766666666666666,0.1305118130030133,-0.1984126984126984,0.1555641076244053
Battle Styles,182,Rapid Strike Energy,6,2.36,2.02,0.8586616190375187,0.1555641076244053,2.07,0.2685144316419511,-0.06349206349206354,0.04555653160236717
Battle Styles,182,Rapid Strike Energy,7,2.47,2.36,0.9042181506398859,0.04555653160236717,2.283333333333333,0.23459184413217196,-0.01984126984126977,-0.02459140313732222
Battle Styles,182,Rapid Strike Energy,8,2.41,2.47,0.8796267475025636,-0.02459140313732222,2.4133333333333336,0.05507570547285926,-0.0436507936507936,0.1136250255077198
Battle Styles,182,Rapid Strike Energy,9,2.7,2.41,0.9932517730102834,0.1136250255077198,2.526666666666667,0.15307950004273302,0.0714285714285715,0.03278982282299081
Battle Styles,182,Rapid Strike Energy,10,2.79,2.7,1.0260415958332743,0.03278982282299081,2.6333333333333333,0.19857828011475245,0.10714285714285715,-0.02909296094166469
Battle Styles,182,Rapid Strike Energy,11,2.71,2.79,0.9969486348916096,-0.02909296094166469,2.733333333333333,0.04932882862316038,0.07539682539682538,-0.1049505955864991
Battle Styles,182,Rapid Strike Energy,12,2.44,2.71,0.8919980393051105,-0.1049505955864991,2.646666666666667,0.18339392937971835,-0.03174603174603177,
Battle Styles,183,Single Strike Energy,0,2.22,,0.7975071958841882,,2.22,,0.0,0.10265415406008327
Battle Styles,183,Single Strike Energy,1,2.46,2.22,0.9001613499442714,0.10265415406008327,2.34,0.16970562748477142,0.10810810810810799,-0.1254341823919033
Battle Styles,183,Single Strike Energy,2,2.17,2.46,0.7747271675523681,-0.1254341823919033,2.283333333333333,0.15502687938977977,-0.02252252252252264,0.08816278759467167
Battle Styles,183,Single Strike Energy,3,2.37,2.17,0.8628899551470398,0.08816278759467167,2.3333333333333335,0.14843629385474894,0.06756756756756752,-0.05195973893071104
Battle Styles,183,Single Strike Energy,4,2.25,2.37,0.8109302162163288,-0.05195973893071104,2.2633333333333336,0.10066445913694329,0.013513513513513424,0.097328343960562
Battle Styles,183,Single Strike Energy,5,2.48,2.25,0.9082585601768908,0.097328343960562,2.3666666666666667,0.11503622617824961,0.11711711711711702,-0.049596941139372075
Battle Styles,183,Single Strike Energy,6,2.36,2.48,0.8586616190375187,-0.049596941139372075,2.3633333333333333,0.11503622617824959,0.06306306306306292,-0.030109801471370434
Battle Styles,183,Single Strike Energy,7,2.29,2.36,0.8285518175661483,-0.030109801471370434,2.376666666666667,0.09609023536933087,0.03153153153153146,0.03433813758089155
Battle Styles,183,Single Strike Energy,8,2.37,2.29,0.8628899551470398,0.03433813758089155,2.34,0.043588989435406934,0.06756756756756752,0.057392797996652645
Battle Styles,183,Single Strike Energy,9,2.51,2.37,0.9202827531436925,0.057392797996652645,2.39,0.11135528725660084,0.13063063063063043,0.09856456705555472
Battle Styles,183,Single Strike Energy,10,2.77,2.51,1.0188473201992472,0.09856456705555472,2.55,0.20297783130184577,0.24774774774774766,-0.14755395425582785
Battle Styles,183,Single Strike Energy,11,2.39,2.77,0.8712933659434193,-0.14755395425582785,2.5566666666666666,0.19425069712444773,0.07657657657657654,-0.008403410796379518
Battle Styles,183,Single Strike Energy,12,2.37,2.39,0.8628899551470398,-0.008403410796379518,2.51,0.22538855339169395,0.06756756756756752,
Black Bolt,087,Snivy,0,19.74,,2.9826470340053355,,19.74,,0.0,-0.02409755157906046
Black Bolt,087,Snivy,1,19.27,19.74,2.958549482426275,-0.02409755157906046,19.505,0.33234018715767655,-0.023809523809523753,0.08930074538982247
Black Bolt,087,Snivy,2,21.07,19.27,3.0478502278160975,0.08930074538982247,20.026666666666667,0.9336130533220567,0.06737588652482279,-0.10815934514573122
Black Bolt,087,Snivy,3,18.91,21.07,2.9396908826703663,-0.10815934514573122,19.75,1.1572380913191544,-0.04204660587639303,0.07240674496988886
Black Bolt,087,Snivy,4,20.33,18.91,3.012097627640255,0.07240674496988886,20.103333333333335,1.0976945537504188,0.029888551165146906,-0.12673841156763466
Black Bolt,087,Snivy,5,17.91,20.33,2.8853592160726205,-0.12673841156763466,19.05,1.216059209084824,-0.0927051671732522,0.02807781475454041
Black Bolt,087,Snivy,6,18.42,17.91,2.913437030827161,0.02807781475454041,18.886666666666667,1.2757089532230073,-0.06686930091185395,0.07022266149256096
Black Bolt,087,Snivy,7,19.76,18.42,2.983659692319722,0.07022266149256096,18.69666666666667,0.9555277773740262,0.0010131712259373417,0.0708130762568695
Black Bolt,087,Snivy,8,21.21,19.76,3.0544727685765913,0.0708130762568695,19.796666666666667,1.395361362992872,0.0744680851063831,0.21585633788052494
Black Bolt,087,Snivy,9,26.32,21.21,3.2703291064571163,0.21585633788052494,22.430000000000003,3.4459686591726197,0.3333333333333334,0.20752062672612182
Black Bolt,087,Snivy,10,32.39,26.32,3.477849733183238,0.20752062672612182,26.64,5.5968651940170835,0.6408308004052686,0.039648104175078025
Black Bolt,087,Snivy,11,33.7,32.39,3.517497837358316,0.039648104175078025,30.803333333333338,3.937541534172458,0.7071935157041542,-0.066241255823424
Black Bolt,087,Snivy,12,31.54,33.7,3.451256581534892,-0.066241255823424,32.54333333333333,1.088132957562248,0.5977710233029383,
Black Bolt,088,Servine,0,11.99,,2.4840729690394228,,11.99,,0.0,0.009958588525578183
Black Bolt,088,Servine,1,12.11,11.99,2.494031557565001,0.009958588525578183,12.05,0.08485281374238453,0.010008340283569577,0.029294202126944224
Black Bolt,088,Servine,2,12.47,12.11,2.523325759691945,0.029294202126944224,12.19,0.24979991993593545,0.0400333611342786,-0.03509131981127034
